z6-12551,,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port6,Port7,Port7,Port8,Port8, 
# Records: 3073,,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,Unrecognized Sensor,Battery,Battery,Barometer,Barometer, 
Timestamps,Device RID,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Water Content,raw  Soil Temperature,raw  Saturation Extract EC,raw  Sensor Output,raw  Battery Percent,raw  Battery Voltage,raw  Reference Pressure,raw  Logger Temperature,UTC Offset
2025/11/27 15:00:00,41131,26354,5735,2372,24164,5972,1773,24147,6110,2217,0,2100,8575,9771,4830,UTC+00:00
2025/11/27 16:00:00,41132,26356,5721,2371,24162,5962,1773,24151,6110,2217,0,2100,8594,9775,4946,UTC+00:00
2025/11/27 17:00:00,41133,26356,5709,2369,24160,5952,1771,24153,6100,2216,0,2100,8724,9777,5237,UTC+00:00
2025/11/27 18:00:00,41134,26356,5705,2368,24159,5941,1771,24155,6097,2215,0,2100,8801,9773,5826,UTC+00:00
2025/11/27 19:00:00,41135,26351,5722,2367,24158,5932,1770,24158,6090,2214,0,2100,8828,9763,6176,UTC+00:00
2025/11/27 20:00:00,41136,26342,5745,2368,24158,5930,1771,24160,6088,2214,0,2100,8823,9755,6351,UTC+00:00
2025/11/27 21:00:00,41137,26335,5767,2369,24158,5930,1771,24163,6080,2213,0,2100,8812,9750,6391,UTC+00:00
2025/11/27 22:00:00,41138,26329,5789,2369,24158,5930,1771,24166,6079,2214,0,2100,8790,9750,6332,UTC+00:00
2025/11/27 23:00:00,41139,26322,5805,2369,24158,5930,1771,24167,6070,2215,0,2100,8739,9751,6076,UTC+00:00
2025/11/28 00:00:00,41140,26316,5817,2369,24158,5939,1770,24171,6070,2215,0,2100,8695,9755,5579,UTC+00:00
2025/11/28 01:00:00,41141,26312,5820,2369,24158,5943,1770,24173,6070,2216,0,2100,8676,9757,5260,UTC+00:00
2025/11/28 02:00:00,41142,26308,5820,2369,24156,5950,1771,24174,6070,2216,0,2100,8661,9759,5125,UTC+00:00
2025/11/28 03:00:00,41143,26306,5812,2370,24152,5950,1770,24175,6068,2216,0,2100,8652,9763,4969,UTC+00:00
2025/11/28 04:00:00,41144,26302,5806,2371,24152,5950,1771,24176,6060,2217,0,2100,8640,9763,4807,UTC+00:00
2025/11/28 05:00:00,41145,26300,5796,2370,24150,5950,1771,24177,6060,2216,0,2100,8631,9764,4733,UTC+00:00
2025/11/28 06:00:00,41146,26299,5783,2369,24148,5950,1771,24177,6060,2216,0,2100,8627,9766,4753,UTC+00:00
2025/11/28 07:00:00,41148,26298,5771,2369,24147,5947,1771,24181,6060,2216,0,2100,8602,9763,4803,UTC+00:00
2025/11/28 08:00:00,41149,26297,5762,2369,24145,5940,1768,24181,6060,2216,0,2100,8602,9762,4820,UTC+00:00
2025/11/28 09:00:00,41150,26296,5753,2368,24144,5935,1770,24183,6060,2216,0,2100,8600,9762,4826,UTC+00:00
2025/11/28 10:00:00,41151,26296,5743,2368,24143,5930,1766,24184,6060,2216,0,2100,8592,9758,4816,UTC+00:00
2025/11/28 11:00:00,41152,26294,5736,2367,24141,5924,1768,24186,6053,2216,0,2100,8589,9753,4773,UTC+00:00
2025/11/28 12:00:00,41153,26293,5727,2366,24138,5919,1768,24187,6050,2217,0,2100,8585,9749,4678,UTC+00:00
2025/11/28 13:00:00,41154,26292,5714,2366,24137,5910,1766,24187,6050,2217,0,2100,8577,9746,4636,UTC+00:00
2025/11/28 14:00:00,41155,26292,5696,2364,24134,5904,1769,24190,6041,2217,0,2100,8573,9744,4641,UTC+00:00
2025/11/28 15:00:00,41156,26292,5683,2367,24134,5898,1766,24192,6040,2218,0,2100,8575,9747,4690,UTC+00:00
2025/11/28 16:00:00,41157,26292,5667,2366,24132,5889,1767,24193,6035,2218,0,2100,8573,9743,4772,UTC+00:00
2025/11/28 17:00:00,41158,26290,5655,2365,24131,5880,1764,24193,6030,2219,0,2100,8583,9734,4872,UTC+00:00
2025/11/28 18:00:00,41159,26290,5644,2364,24129,5870,1764,24195,6029,2218,0,2100,8602,9719,5038,UTC+00:00
2025/11/28 19:00:00,41160,26288,5633,2363,24129,5864,1763,24198,6020,2217,0,2100,8605,9701,5155,UTC+00:00
2025/11/28 20:00:00,41161,26287,5630,2361,24126,5855,1761,24199,6017,2217,0,2100,8598,9683,5213,UTC+00:00
2025/11/28 21:00:00,41162,26284,5622,2360,24126,5849,1759,24200,6010,2215,0,2100,8583,9673,5213,UTC+00:00
2025/11/28 22:00:00,41163,26282,5620,2359,24125,5840,1762,24204,6008,2215,0,2100,8577,9663,5234,UTC+00:00
2025/11/28 23:00:00,41164,26279,5620,2360,24123,5837,1761,24203,6000,2215,0,2100,8570,9654,5258,UTC+00:00
2025/11/29 00:00:00,41165,26275,5620,2360,24108,5830,1758,24203,5997,2215,0,2100,8564,9646,5269,UTC+00:00
2025/11/29 01:00:00,41166,26275,5620,2360,24102,5829,1757,24205,5990,2214,0,2100,8554,9638,5276,UTC+00:00
2025/11/29 02:00:00,41167,26270,5620,2359,24100,5820,1757,24206,5989,2213,0,2100,8547,9637,5307,UTC+00:00
2025/11/29 03:00:00,41168,26267,5620,2358,24099,5820,1757,24208,5980,2213,0,2100,8542,9629,5326,UTC+00:00
2025/11/29 04:00:00,41169,26264,5620,2358,24097,5816,1757,24209,5980,2212,0,2100,8537,9623,5391,UTC+00:00
2025/11/29 05:00:00,41170,26263,5620,2359,24095,5810,1757,24211,5977,2211,0,2100,8528,9619,5433,UTC+00:00
2025/11/29 06:00:00,41171,26257,5630,2359,24092,5810,1757,24211,5970,2210,0,2100,8521,9613,5463,UTC+00:00
2025/11/29 07:00:00,41173,26254,5637,2358,24090,5810,1757,24209,5970,2210,0,2100,8509,9609,5538,UTC+00:00
2025/11/29 08:00:00,41174,26252,5646,2357,24090,5810,1757,24211,5964,2212,0,2100,8508,9603,5548,UTC+00:00
2025/11/29 09:00:00,41175,26254,5655,2356,24090,5810,1756,24207,5960,2212,0,2100,8499,9594,5547,UTC+00:00
2025/11/29 10:00:00,41176,26251,5665,2357,24089,5810,1756,24206,5960,2212,0,2100,8495,9585,5581,UTC+00:00
2025/11/29 11:00:00,41177,26251,5676,2358,24087,5810,1756,24207,5960,2213,0,2100,8489,9579,5581,UTC+00:00
2025/11/29 12:00:00,41178,26252,5685,2358,24083,5810,1755,24206,5958,2213,0,2100,8483,9573,5570,UTC+00:00
2025/11/29 13:00:00,41179,26258,5692,2359,24079,5814,1756,24206,5950,2214,0,2100,8476,9572,5573,UTC+00:00
2025/11/29 14:00:00,41180,26508,5700,2367,24189,5820,1756,24206,5950,2214,0,2100,8469,9577,5561,UTC+00:00
2025/11/29 15:00:00,41181,27247,5707,2398,25171,5820,1799,24206,5950,2215,0,2100,8462,9581,5536,UTC+00:00
2025/11/29 16:00:00,41182,27405,5710,2410,25597,5820,1862,24272,5950,2253,0,2100,8457,9592,5360,UTC+00:00
2025/11/29 17:00:00,41183,27301,5709,2411,25500,5820,1863,25139,5947,2354,0,2100,8458,9605,5023,UTC+00:00
2025/11/29 18:00:00,41184,27194,5698,2411,25367,5820,1859,25661,5940,2372,0,2100,8478,9616,4876,UTC+00:00
2025/11/29 19:00:00,41185,27118,5687,2410,25255,5820,1855,25773,5940,2374,0,2100,8474,9628,4750,UTC+00:00
2025/11/29 20:00:00,41186,27061,5674,2409,25166,5820,1851,25783,5940,2374,0,2100,8482,9636,4754,UTC+00:00
2025/11/29 21:00:00,41187,27019,5658,2407,25098,5820,1848,25770,5940,2373,0,2100,8478,9650,4731,UTC+00:00
2025/11/29 22:00:00,41188,26985,5644,2405,25042,5820,1845,25751,5940,2372,0,2100,8472,9662,4715,UTC+00:00
2025/11/29 23:00:00,41189,26957,5628,2406,24994,5811,1842,25728,5940,2371,0,2100,8466,9673,4698,UTC+00:00
2025/11/30 00:00:00,41190,26935,5613,2404,24955,5810,1839,25703,5940,2369,0,2100,8463,9685,4684,UTC+00:00
2025/11/30 01:00:00,41191,26916,5598,2404,24922,5806,1838,25682,5940,2368,0,2100,8459,9696,4647,UTC+00:00
2025/11/30 02:00:00,41192,26897,5585,2404,24895,5800,1836,25660,5934,2368,0,2100,8453,9708,4590,UTC+00:00
2025/11/30 03:00:00,41193,26881,5573,2403,24870,5798,1833,25640,5930,2366,0,2100,8450,9716,4535,UTC+00:00
2025/11/30 04:00:00,41194,26866,5559,2400,24845,5790,1831,25623,5930,2363,0,2100,8444,9723,4464,UTC+00:00
2025/11/30 05:00:00,41195,26850,5546,2399,24823,5781,1827,25606,5930,2363,0,2100,8443,9729,4414,UTC+00:00
2025/11/30 06:00:00,41196,26836,5537,2399,24805,5775,1827,25589,5926,2363,0,2100,8439,9733,4366,UTC+00:00
2025/11/30 07:00:00,41198,26821,5526,2399,24786,5769,1826,25578,5920,2361,0,2100,8426,9735,4253,UTC+00:00
2025/11/30 08:00:00,41199,26805,5515,2398,24769,5760,1825,25563,5920,2362,0,2100,8425,9738,4120,UTC+00:00
2025/11/30 09:00:00,41200,26790,5504,2396,24750,5752,1825,25551,5911,2361,0,2100,8423,9742,4052,UTC+00:00
2025/11/30 10:00:00,41201,26774,5494,2395,24730,5744,1822,25538,5910,2359,0,2100,8422,9745,3998,UTC+00:00
2025/11/30 11:00:00,41202,26758,5490,2392,24715,5739,1821,25524,5904,2357,0,2100,8419,9745,3950,UTC+00:00
2025/11/30 12:00:00,41203,26744,5480,2391,24702,5730,1820,25512,5900,2357,0,2100,8418,9750,3909,UTC+00:00
2025/11/30 13:00:00,41204,26729,5472,2389,24686,5722,1820,25499,5897,2356,0,2100,8415,9754,3830,UTC+00:00
2025/11/30 14:00:00,41205,26718,5465,2388,24673,5715,1818,25486,5890,2356,0,2100,8424,9757,3827,UTC+00:00
2025/11/30 15:00:00,41206,26704,5459,2388,24658,5708,1816,25474,5887,2355,0,2100,8447,9765,4010,UTC+00:00
2025/11/30 16:00:00,41207,26692,5450,2387,24642,5700,1814,25463,5880,2352,0,2100,8524,9774,4208,UTC+00:00
2025/11/30 17:00:00,41208,26685,5449,2387,24628,5692,1814,25451,5876,2351,0,2100,8589,9781,4376,UTC+00:00
2025/11/30 18:00:00,41209,26685,5440,2387,24619,5688,1814,25441,5870,2350,0,2100,8706,9782,4578,UTC+00:00
2025/11/30 19:00:00,41210,26694,5440,2387,24616,5680,1813,25431,5869,2349,0,2100,8803,9777,4750,UTC+00:00
2025/11/30 20:00:00,41211,26708,5440,2387,24619,5677,1813,25420,5860,2349,0,2100,8773,9772,4696,UTC+00:00
2025/11/30 21:00:00,41212,26720,5440,2387,24623,5670,1812,25412,5859,2349,0,2100,8744,9771,4531,UTC+00:00
2025/11/30 22:00:00,41213,26724,5440,2387,24628,5670,1813,25406,5850,2348,0,2100,8751,9761,4479,UTC+00:00
2025/11/30 23:00:00,41214,26724,5448,2387,24629,5670,1813,25401,5850,2347,0,2100,8723,9761,4336,UTC+00:00
2025/12/01 00:00:00,41215,26723,5449,2388,24629,5670,1813,25396,5842,2346,0,2100,8701,9761,4233,UTC+00:00
2025/12/01 01:00:00,41216,26719,5440,2387,24626,5661,1813,25392,5840,2345,0,2100,8689,9760,4213,UTC+00:00
2025/12/01 02:00:00,41217,26718,5440,2387,24623,5660,1810,25390,5840,2346,0,2100,8678,9761,4223,UTC+00:00
2025/12/01 03:00:00,41218,26715,5438,2386,24617,5660,1808,25386,5834,2346,0,2100,8666,9760,4237,UTC+00:00
2025/12/01 04:00:00,41219,26711,5430,2386,24613,5659,1807,25383,5830,2346,0,2100,8656,9758,4243,UTC+00:00
2025/12/01 05:00:00,41220,26706,5430,2386,24607,5650,1809,25378,5830,2345,0,2100,8648,9753,4243,UTC+00:00
2025/12/01 06:00:00,41221,26702,5427,2385,24600,5650,1807,25374,5826,2344,0,2100,8643,9754,4253,UTC+00:00
2025/12/01 07:00:00,41223,26694,5420,2384,24592,5648,1807,25371,5820,2344,0,2100,8608,9751,4278,UTC+00:00
2025/12/01 08:00:00,41224,26687,5419,2383,24585,5640,1806,25367,5820,2343,0,2100,8608,9745,4276,UTC+00:00
2025/12/01 09:00:00,41225,26681,5410,2383,24577,5640,1806,25364,5814,2343,0,2100,8604,9740,4278,UTC+00:00
2025/12/01 10:00:00,41226,26676,5410,2384,24569,5632,1806,25360,5810,2342,0,2100,8602,9735,4272,UTC+00:00
2025/12/01 11:00:00,41227,26670,5404,2384,24561,5630,1803,25357,5810,2340,0,2100,8598,9725,4262,UTC+00:00
2025/12/01 12:00:00,41228,26665,5400,2382,24554,5624,1805,25353,5806,2340,0,2100,8594,9717,4248,UTC+00:00
2025/12/01 13:00:00,41229,26663,5400,2382,24547,5620,1802,25349,5800,2341,0,2100,8586,9720,4243,UTC+00:00
2025/12/01 14:00:00,41230,26660,5400,2381,24540,5619,1804,25344,5800,2340,0,2100,8584,9717,4246,UTC+00:00
2025/12/01 15:00:00,41231,26658,5390,2380,24535,5610,1804,25339,5800,2338,0,2100,8580,9709,4264,UTC+00:00
2025/12/01 16:00:00,41232,26655,5390,2381,24529,5610,1800,25335,5792,2338,0,2100,8580,9706,4317,UTC+00:00
2025/12/01 17:00:00,41233,26652,5390,2381,24524,5607,1800,25331,5790,2338,0,2100,8580,9700,4397,UTC+00:00
2025/12/01 18:00:00,41234,26648,5390,2380,24519,5600,1800,25328,5790,2338,0,2100,8591,9693,4493,UTC+00:00
2025/12/01 19:00:00,41235,26646,5390,2378,24514,5600,1800,25324,5780,2338,0,2100,8588,9683,4599,UTC+00:00
2025/12/01 20:00:00,41236,26646,5390,2379,24511,5600,1799,25321,5780,2337,0,2100,8589,9672,4655,UTC+00:00
2025/12/01 21:00:00,41237,26648,5385,2379,24508,5594,1799,25316,5780,2337,0,2100,8583,9664,4686,UTC+00:00
2025/12/01 22:00:00,41238,26649,5380,2378,24505,5590,1799,25313,5770,2336,0,2100,8573,9659,4643,UTC+00:00
2025/12/01 23:00:00,41239,26651,5380,2378,24505,5590,1798,25309,5770,2335,0,2100,8566,9656,4560,UTC+00:00
2025/12/02 00:00:00,41240,26651,5380,2378,24505,5590,1797,25305,5770,2334,0,2100,8560,9653,4505,UTC+00:00
2025/12/02 01:00:00,41241,26652,5380,2378,24506,5590,1798,25301,5766,2335,0,2100,8556,9652,4470,UTC+00:00
2025/12/02 02:00:00,41242,26649,5380,2378,24506,5580,1799,25297,5760,2334,0,2100,8551,9653,4469,UTC+00:00
2025/12/02 03:00:00,41243,26650,5380,2378,24507,5580,1799,25294,5760,2334,0,2100,8548,9654,4474,UTC+00:00
2025/12/02 04:00:00,41244,26648,5380,2379,24507,5580,1799,25293,5760,2334,0,2100,8540,9649,4255,UTC+00:00
2025/12/02 05:00:00,41245,26647,5380,2378,24506,5580,1799,25291,5754,2334,0,2100,8535,9644,4130,UTC+00:00
2025/12/02 06:00:00,41246,26645,5380,2378,24505,5580,1797,25288,5750,2333,0,2100,8533,9640,4134,UTC+00:00
2025/12/02 07:00:00,41248,26639,5375,2378,24504,5580,1794,25286,5750,2333,0,2100,8502,9636,4109,UTC+00:00
2025/12/02 08:00:00,41249,26632,5370,2376,24502,5576,1796,25285,5750,2334,0,2100,8505,9630,4083,UTC+00:00
2025/12/02 09:00:00,41250,26625,5366,2375,24497,5570,1798,25283,5748,2333,0,2100,8505,9627,4081,UTC+00:00
2025/12/02 10:00:00,41251,26618,5360,2376,24494,5570,1798,25281,5740,2332,0,2100,8506,9622,4112,UTC+00:00
2025/12/02 11:00:00,41252,26610,5355,2376,24490,5570,1794,25279,5740,2332,0,2100,8507,9618,4113,UTC+00:00
2025/12/02 12:00:00,41253,26600,5350,2375,24484,5562,1794,25276,5740,2331,0,2100,8502,9614,4109,UTC+00:00
2025/12/02 13:00:00,41254,26591,5345,2374,24478,5560,1794,25275,5740,2329,0,2100,8498,9616,4130,UTC+00:00
2025/12/02 14:00:00,41255,26584,5340,2374,24473,5560,1793,25271,5735,2329,0,2100,8494,9619,4122,UTC+00:00
2025/12/02 15:00:00,41256,26579,5337,2374,24467,5551,1793,25269,5730,2329,0,2100,8507,9622,4323,UTC+00:00
2025/12/02 16:00:00,41257,26572,5330,2373,24462,5550,1792,25266,5730,2329,0,2100,8590,9625,4661,UTC+00:00
2025/12/02 17:00:00,41258,26569,5330,2373,24456,5550,1792,25263,5730,2330,0,2100,8745,9627,5163,UTC+00:00
2025/12/02 18:00:00,41259,26575,5330,2372,24452,5540,1792,25263,5725,2328,0,2100,8823,9625,5604,UTC+00:00
2025/12/02 19:00:00,41260,26618,5330,2373,24453,5540,1792,25261,5720,2328,0,2100,8852,9618,5878,UTC+00:00
2025/12/02 20:00:00,41261,26714,5330,2376,24471,5540,1791,25259,5720,2328,0,2100,8851,9610,6078,UTC+00:00
2025/12/02 21:00:00,41262,26757,5342,2377,24507,5540,1792,25256,5720,2328,0,2100,8841,9602,6167,UTC+00:00
2025/12/02 22:00:00,41263,26767,5366,2379,24545,5540,1791,25256,5712,2328,0,2100,8812,9597,6109,UTC+00:00
2025/12/02 23:00:00,41264,26766,5389,2380,24571,5540,1793,25256,5710,2328,0,2100,8760,9594,5891,UTC+00:00
2025/12/03 00:00:00,41265,26762,5406,2381,24591,5547,1793,25251,5710,2328,0,2100,8722,9593,5466,UTC+00:00
2025/12/03 01:00:00,41266,26757,5414,2381,24603,5551,1794,25257,5710,2328,0,2100,8703,9590,5260,UTC+00:00
2025/12/03 02:00:00,41267,26754,5420,2382,24611,5560,1797,25262,5710,2328,0,2100,8684,9591,5183,UTC+00:00
2025/12/03 03:00:00,41268,26751,5420,2382,24616,5560,1797,25270,5710,2328,0,2100,8671,9594,5045,UTC+00:00
2025/12/03 04:00:00,41269,26748,5420,2382,24618,5567,1799,25277,5710,2329,0,2100,8662,9594,5111,UTC+00:00
2025/12/03 05:00:00,41270,26745,5420,2381,24618,5570,1799,25283,5710,2330,0,2100,8652,9599,5253,UTC+00:00
2025/12/03 06:00:00,41271,26742,5420,2381,24618,5570,1798,25291,5710,2330,0,2100,8641,9599,5247,UTC+00:00
2025/12/03 07:00:00,41273,26738,5420,2380,24616,5570,1797,25298,5710,2330,0,2100,8616,9595,5225,UTC+00:00
2025/12/03 08:00:00,41274,26734,5420,2380,24615,5570,1797,25301,5710,2331,0,2100,8609,9597,5217,UTC+00:00
2025/12/03 09:00:00,41275,26730,5420,2380,24613,5570,1795,25308,5710,2331,0,2100,8603,9598,5218,UTC+00:00
2025/12/03 10:00:00,41276,26728,5420,2379,24610,5570,1797,25316,5710,2331,0,2100,8595,9602,5193,UTC+00:00
2025/12/03 11:00:00,41277,26724,5420,2379,24606,5570,1796,25319,5710,2331,0,2100,8588,9608,5152,UTC+00:00
2025/12/03 12:00:00,41278,26721,5420,2380,24603,5570,1796,25324,5710,2331,0,2100,8583,9611,5115,UTC+00:00
2025/12/03 13:00:00,41279,26717,5420,2380,24601,5570,1796,25325,5710,2331,0,2100,8575,9624,5101,UTC+00:00
2025/12/03 14:00:00,41280,26715,5420,2380,24598,5570,1796,25327,5710,2331,0,2100,8569,9634,5106,UTC+00:00
2025/12/03 15:00:00,41281,26711,5426,2380,24595,5570,1797,25331,5710,2332,0,2100,8568,9634,5174,UTC+00:00
2025/12/03 16:00:00,41282,26709,5430,2380,24592,5570,1799,25333,5710,2332,0,2100,8584,9640,5286,UTC+00:00
2025/12/03 17:00:00,41283,26705,5437,2381,24590,5570,1799,25335,5710,2331,0,2100,8589,9652,5350,UTC+00:00
2025/12/03 18:00:00,41284,26702,5447,2381,24588,5570,1799,25334,5710,2332,0,2100,8674,9662,5411,UTC+00:00
2025/12/03 19:00:00,41285,26699,5456,2380,24587,5571,1799,25340,5710,2332,0,2100,8695,9666,5570,UTC+00:00
2025/12/03 20:00:00,41286,26693,5469,2380,24585,5580,1799,25345,5710,2332,0,2100,8669,9668,5425,UTC+00:00
2025/12/03 21:00:00,41287,26690,5480,2379,24582,5580,1799,25346,5710,2331,0,2100,8643,9672,5268,UTC+00:00
2025/12/03 22:00:00,41288,26686,5489,2380,24580,5589,1799,25348,5710,2332,0,2100,8626,9681,5088,UTC+00:00
2025/12/03 23:00:00,41289,26684,5490,2380,24577,5592,1800,25349,5710,2331,0,2100,8619,9687,4973,UTC+00:00
2025/12/04 00:00:00,41290,26680,5490,2380,24572,5600,1801,25351,5710,2332,0,2100,8605,9701,4813,UTC+00:00
2025/12/04 01:00:00,41291,26678,5481,2381,24568,5600,1800,25352,5710,2332,0,2100,8595,9708,4674,UTC+00:00
2025/12/04 02:00:00,41292,26677,5476,2381,24565,5600,1799,25350,5710,2333,0,2100,8590,9715,4561,UTC+00:00
2025/12/04 03:00:00,41293,26675,5467,2382,24563,5609,1800,25349,5710,2332,0,2100,8585,9725,4469,UTC+00:00
2025/12/04 04:00:00,41294,26675,5457,2383,24558,5606,1800,25350,5711,2333,0,2100,8580,9733,4365,UTC+00:00
2025/12/04 05:00:00,41295,26673,5448,2382,24556,5600,1799,25350,5720,2334,0,2100,8571,9739,4263,UTC+00:00
2025/12/04 06:00:00,41296,26670,5437,2382,24552,5600,1799,25349,5720,2335,0,2100,8570,9741,4210,UTC+00:00
2025/12/04 07:00:00,41298,26667,5427,2383,24548,5600,1800,25350,5720,2336,0,2100,8539,9743,4175,UTC+00:00
2025/12/04 08:00:00,41299,26661,5418,2383,24545,5595,1802,25350,5720,2336,0,2100,8539,9742,4087,UTC+00:00
2025/12/04 09:00:00,41300,26659,5409,2382,24540,5590,1801,25349,5719,2335,0,2100,8538,9741,4009,UTC+00:00
2025/12/04 10:00:00,41301,26652,5400,2381,24537,5587,1800,25347,5710,2336,0,2100,8538,9738,3924,UTC+00:00
2025/12/04 11:00:00,41302,26643,5391,2380,24532,5580,1801,25348,5710,2336,0,2100,8535,9733,3846,UTC+00:00
2025/12/04 12:00:00,41303,26638,5383,2380,24526,5577,1800,25349,5710,2336,0,2100,8534,9733,3840,UTC+00:00
2025/12/04 13:00:00,41304,26630,5376,2379,24521,5570,1799,25347,5710,2336,0,2100,8529,9733,3847,UTC+00:00
2025/12/04 14:00:00,41305,26622,5370,2377,24515,5566,1799,25344,5710,2337,0,2100,8527,9736,3719,UTC+00:00
2025/12/04 15:00:00,41306,26613,5361,2375,24508,5560,1799,25339,5702,2335,0,2100,8558,9738,3884,UTC+00:00
2025/12/04 16:00:00,41307,26605,5356,2376,24501,5555,1799,25340,5700,2334,0,2100,8716,9743,4219,UTC+00:00
2025/12/04 17:00:00,41308,26600,5350,2376,24494,5550,1798,25335,5700,2334,0,2100,8846,9745,4686,UTC+00:00
2025/12/04 18:00:00,41309,26602,5350,2375,24489,5545,1798,25330,5699,2334,0,2100,8925,9741,5040,UTC+00:00
2025/12/04 19:00:00,41310,26612,5350,2375,24483,5540,1796,25329,5690,2334,0,2100,8950,9731,5288,UTC+00:00
2025/12/04 20:00:00,41311,26626,5355,2375,24481,5540,1796,25325,5690,2334,0,2100,8941,9719,5532,UTC+00:00
2025/12/04 21:00:00,41312,26629,5367,2375,24483,5540,1795,25324,5690,2334,0,2100,8931,9708,5593,UTC+00:00
2025/12/04 22:00:00,41313,26629,5383,2374,24484,5540,1794,25318,5687,2333,0,2100,8911,9697,5527,UTC+00:00
2025/12/04 23:00:00,41314,26628,5391,2375,24486,5540,1796,25320,5680,2333,0,2100,8853,9687,5320,UTC+00:00
2025/12/05 00:00:00,41315,26623,5400,2375,24485,5540,1797,25316,5680,2333,0,2100,8804,9675,4874,UTC+00:00
2025/12/05 01:00:00,41316,26622,5390,2375,24485,5543,1796,25318,5680,2333,0,2100,8785,9668,4598,UTC+00:00
2025/12/05 02:00:00,41317,26622,5384,2374,24483,5550,1795,25316,5680,2333,0,2100,8773,9664,4518,UTC+00:00
2025/12/05 03:00:00,41318,26617,5376,2374,24482,5546,1794,25317,5680,2333,0,2100,8760,9654,4528,UTC+00:00
2025/12/05 04:00:00,41319,26611,5369,2374,24480,5540,1793,25315,5680,2333,0,2100,8750,9648,4531,UTC+00:00
2025/12/05 05:00:00,41320,26605,5360,2374,24477,5540,1793,25315,5680,2333,0,2100,8742,9643,4553,UTC+00:00
2025/12/05 06:00:00,41321,26598,5351,2373,24473,5540,1792,25308,5680,2333,0,2100,8731,9638,4561,UTC+00:00
2025/12/05 07:00:00,41323,26591,5345,2373,24469,5533,1792,25304,5672,2332,0,2100,8702,9631,4613,UTC+00:00
2025/12/05 08:00:00,41324,26585,5339,2372,24465,5530,1789,25304,5670,2332,0,2100,8703,9621,4682,UTC+00:00
2025/12/05 09:00:00,41325,26577,5330,2371,24460,5526,1792,25301,5670,2332,0,2100,8694,9614,4655,UTC+00:00
2025/12/05 10:00:00,41326,26569,5327,2371,24456,5520,1789,25300,5670,2331,0,2100,8690,9607,4632,UTC+00:00
2025/12/05 11:00:00,41327,26564,5320,2370,24451,5518,1789,25295,5667,2330,0,2100,8686,9600,4638,UTC+00:00
2025/12/05 12:00:00,41328,26556,5317,2369,24446,5510,1790,25296,5660,2329,0,2100,8678,9591,4643,UTC+00:00
2025/12/05 13:00:00,41329,26549,5310,2368,24441,5510,1787,25294,5660,2329,0,2100,8669,9588,4641,UTC+00:00
2025/12/05 14:00:00,41330,26543,5310,2367,24436,5502,1787,25291,5660,2328,0,2100,8668,9589,4660,UTC+00:00
2025/12/05 15:00:00,41331,26538,5304,2365,24430,5500,1786,25289,5656,2328,0,2100,8681,9593,4828,UTC+00:00
2025/12/05 16:00:00,41332,26534,5300,2365,24425,5499,1786,25294,5650,2327,0,2100,8787,9595,5122,UTC+00:00
2025/12/05 17:00:00,41333,26531,5300,2365,24420,5490,1786,25292,5650,2327,0,2100,8825,9598,5423,UTC+00:00
2025/12/05 18:00:00,41334,26535,5300,2364,24414,5490,1785,25288,5650,2326,0,2100,8883,9597,5729,UTC+00:00
2025/12/05 19:00:00,41335,26544,5310,2364,24410,5490,1785,25289,5650,2326,0,2100,8833,9594,5902,UTC+00:00
2025/12/05 20:00:00,41336,26551,5326,2366,24406,5490,1785,25286,5641,2326,0,2100,8786,9591,5714,UTC+00:00
2025/12/05 21:00:00,41337,26552,5345,2366,24404,5490,1785,25282,5640,2324,0,2100,8766,9590,5603,UTC+00:00
2025/12/05 22:00:00,41338,26551,5362,2367,24403,5490,1785,25282,5640,2323,0,2100,8739,9591,5537,UTC+00:00
2025/12/05 23:00:00,41339,26551,5375,2368,24403,5492,1786,25279,5640,2322,0,2100,8713,9591,5430,UTC+00:00
2025/12/06 00:00:00,41340,26549,5386,2368,24403,5500,1786,25276,5640,2322,0,2100,8693,9591,5257,UTC+00:00
2025/12/06 01:00:00,41341,26547,5390,2369,24404,5504,1786,25273,5640,2322,0,2100,8681,9596,5125,UTC+00:00
2025/12/06 02:00:00,41342,26546,5398,2367,24404,5510,1785,25268,5640,2320,0,2100,8668,9601,5087,UTC+00:00
2025/12/06 03:00:00,41343,26546,5400,2367,24404,5510,1785,25268,5640,2320,0,2100,8658,9603,5083,UTC+00:00
2025/12/06 04:00:00,41344,26545,5400,2366,24403,5518,1785,25267,5640,2319,0,2100,8650,9607,5079,UTC+00:00
2025/12/06 05:00:00,41345,26545,5400,2367,24403,5520,1786,25264,5640,2320,0,2100,8642,9610,5076,UTC+00:00
2025/12/06 06:00:00,41346,26544,5400,2368,24402,5520,1786,25260,5640,2321,0,2100,8632,9608,4968,UTC+00:00
